Date,Open,High,Low,Close,Adj Close,Volume
2023-11-29,411.010010,421.369995,411.000000,420.510010,420.510010,1771800
2023-11-30,437.209991,442.839996,407.149994,415.739990,415.739990,2636700
2023-12-01,420.029999,435.700012,414.000000,435.230011,435.230011,1624500
2023-12-04,431.559998,440.809998,417.645996,423.019989,423.019989,2383700
2023-12-05,423.029999,435.000000,420.505005,433.670013,433.670013,3588200
2023-12-06,409.070007,415.720001,387.369995,387.420013,387.420013,7440100
2023-12-07,390.510010,396.880005,383.260010,384.239990,384.239990,3092200
2023-12-08,380.369995,382.170013,373.230011,381.790009,381.790009,3104100
2023-12-11,388.500000,404.279999,388.359985,395.390015,395.390015,2993600
2023-12-12,391.170013,398.000000,389.510010,393.089996,393.089996,1288400
2023-12-13,394.269989,411.399994,392.239990,411.179993,411.179993,1950500
2023-12-14,419.000000,425.510010,406.920013,419.239990,419.239990,2430400
2023-12-15,420.839996,423.619995,413.470001,420.170013,420.170013,6204100
2023-12-18,409.200012,417.809998,407.089996,412.739990,412.739990,1588500
2023-12-19,416.000000,418.820007,408.380005,409.779999,409.779999,1165800
2023-12-20,405.000000,414.790009,401.066986,401.670013,401.670013,1058200
2023-12-21,409.000000,411.000000,402.820007,409.820007,409.820007,680800
2023-12-22,411.339996,413.513000,400.859985,407.480011,407.480011,831000
2023-12-26,408.750000,417.600006,405.459015,416.899994,416.899994,925000
2023-12-27,418.000000,425.019989,416.958008,418.279999,418.279999,808200
2023-12-28,416.190002,420.500000,413.079987,417.079987,417.079987,719100
2023-12-29,415.399994,421.970001,408.484985,408.850006,408.850006,1093800
2024-01-02,404.450012,404.649994,382.260010,383.690002,383.690002,2176900
2024-01-03,373.760010,379.760010,371.250000,372.980011,372.980011,1289600
2024-01-04,362.570007,369.154999,360.100006,362.410004,362.410004,2054400
2024-01-05,360.700012,371.440002,360.149994,365.390015,365.390015,1488900
2024-01-08,367.320007,378.630005,365.000000,378.450012,378.450012,1816200
2024-01-09,371.570007,380.059998,371.559998,378.730011,378.730011,846200
2024-01-10,380.000000,394.450012,376.190002,393.149994,393.149994,1463300
2024-01-11,395.910004,399.350006,383.200012,392.600006,392.600006,1208000
2024-01-12,393.600006,397.850006,388.869995,391.589996,391.589996,785800
2024-01-16,388.260010,405.660004,382.704987,405.440002,405.440002,1513200
2024-01-17,401.790009,404.010010,387.274994,400.380005,400.380005,1050600
2024-01-18,404.250000,408.399994,384.549988,392.179993,392.179993,1246900
2024-01-19,395.410004,401.660004,391.500000,401.049988,401.049988,832600
2024-01-22,406.779999,426.510010,406.779999,413.420013,413.420013,1910200
2024-01-23,418.609985,418.920013,407.029999,411.059998,411.059998,762700
2024-01-24,417.690002,424.779999,409.359985,410.109985,410.109985,1163200
2024-01-25,416.040009,416.040009,397.380005,400.299988,400.299988,971800
2024-01-26,394.700012,401.725006,391.350006,395.290009,395.290009,973600
2024-01-29,397.279999,420.339996,397.279999,420.170013,420.170013,1072800
2024-01-30,418.489990,421.989990,410.730011,415.529999,415.529999,782000
2024-01-31,409.059998,411.000000,394.100006,400.519989,400.519989,1543700
2024-02-01,404.929993,411.309998,399.880005,409.070007,409.070007,1129200
2024-02-02,416.399994,437.220001,412.029999,436.010010,436.010010,1957100
2024-02-05,437.989990,454.589996,427.359985,436.890015,436.890015,2015100
2024-02-06,447.000000,451.309998,429.130005,443.309998,443.309998,1545300
2024-02-07,447.500000,463.200012,440.265015,457.390015,457.390015,1403300
2024-02-08,457.850006,477.095001,457.609985,475.119995,475.119995,1267500
2024-02-09,486.720001,507.250000,481.859985,500.899994,500.899994,2181400
2024-02-12,500.010010,509.619995,487.070007,487.989990,487.989990,1364300
2024-02-13,463.000000,480.000000,451.000000,472.130005,472.130005,1766700
2024-02-14,481.579987,486.774994,473.209991,486.510010,486.510010,825900
2024-02-15,488.000000,488.000000,474.079987,474.209991,474.209991,858400
2024-02-16,471.290009,477.000000,464.549988,465.059998,465.059998,832100
2024-02-20,457.130005,459.779999,433.649994,444.809998,444.809998,1183900
2024-02-21,432.369995,437.730011,423.220001,427.489990,427.489990,997300
2024-02-22,443.940002,450.470001,435.779999,449.980011,449.980011,1233900
2024-02-23,452.750000,459.699005,447.679993,451.519989,451.519989,801300
2024-02-26,454.809998,459.269989,450.769989,450.799988,450.799988,635800
2024-02-27,454.149994,458.799988,445.799988,449.950012,449.950012,580700
2024-02-28,444.040009,448.554993,440.269989,443.450012,443.450012,917200
2024-02-29,437.000000,447.936005,433.540009,447.579987,447.579987,1542400
2024-03-01,449.119995,449.119995,430.834991,436.839996,436.839996,1442300
2024-03-04,437.079987,443.089996,427.290009,439.000000,439.000000,1006700
2024-03-05,428.279999,428.904999,398.000000,405.000000,405.000000,2476400
2024-03-06,420.250000,424.000000,407.070007,409.500000,409.500000,1417600
2024-03-07,406.230011,413.869995,397.070007,412.010010,412.010010,3660400
2024-03-08,383.450012,411.500000,378.000000,383.420013,383.420013,6251000
2024-03-11,379.619995,382.950012,363.959991,366.989990,366.989990,2334700
2024-03-12,371.859985,374.850006,362.299988,368.640015,368.640015,1575000
2024-03-13,368.640015,380.089996,366.570007,372.809998,372.809998,1669600
2024-03-14,376.000000,380.359985,363.640015,368.940002,368.940002,1686900
2024-03-15,365.600006,366.744995,354.670013,355.440002,355.440002,1822100
2024-03-18,357.000000,360.709991,352.869995,356.369995,356.369995,1049400
2024-03-19,346.059998,354.700012,340.350006,353.799988,353.799988,1646100
2024-03-20,353.480011,363.660004,350.670013,359.070007,359.070007,959600
2024-03-21,366.500000,373.399994,360.140015,360.149994,360.149994,1174600
2024-03-22,355.779999,358.959991,349.299988,355.500000,355.500000,1010800
2024-03-25,351.790009,357.619995,351.790009,353.549988,353.549988,742500
2024-03-26,355.549988,359.027008,349.345001,354.119995,354.119995,1017400
2024-03-27,358.000000,359.059998,352.640015,358.799988,358.799988,753000
2024-03-28,358.640015,364.579987,357.500000,358.640015,358.640015,893400
2024-04-01,363.140015,364.399994,352.709991,356.089996,356.089996,916800
2024-04-02,348.149994,350.600006,343.089996,347.820007,347.820007,1300400
2024-04-03,343.359985,345.019989,338.510010,339.820007,339.820007,1697400
2024-04-04,340.399994,354.799988,337.309998,343.739990,343.739990,1658700
2024-04-05,345.000000,364.660004,344.959991,362.820007,362.820007,2099700
2024-04-08,360.920013,367.390015,355.119995,363.320007,363.320007,901800
2024-04-09,364.679993,366.940002,358.230011,360.940002,360.940002,952900
2024-04-10,354.119995,359.850006,351.130005,351.279999,351.279999,944600
2024-04-11,354.000000,357.394989,349.380005,356.040009,356.040009,809100
2024-04-12,350.000000,360.355011,350.000000,352.059998,352.059998,1037800
2024-04-15,352.989990,355.799988,344.200012,347.170013,347.170013,998700
2024-04-16,346.299988,350.524994,340.339996,349.799988,349.799988,1460100
2024-04-17,349.799988,351.984985,342.700012,342.750000,342.750000,912400
2024-04-18,342.040009,345.149994,332.744995,335.549988,335.549988,1082400
2024-04-19,336.730011,338.220001,326.010010,327.470001,327.470001,1351900
2024-04-22,330.000000,342.170013,321.769989,340.160004,340.160004,1462400
2024-04-23,343.230011,367.410004,342.000000,366.309998,366.309998,1745600
2024-04-24,368.500000,370.799988,362.010010,369.290009,369.290009,1314600
2024-04-25,362.429993,370.739990,351.339996,366.130005,366.130005,1150200
2024-04-26,382.440002,385.859985,375.299988,383.799988,383.799988,1558700
2024-04-29,380.369995,382.277008,368.160004,371.940002,371.940002,1151200
2024-04-30,369.359985,374.059998,364.399994,365.179993,365.179993,1080800
2024-05-01,379.149994,387.190002,365.519989,373.329987,373.329987,1226100
2024-05-02,379.829987,380.940002,360.600006,363.170013,363.170013,1062800
2024-05-03,null,null,null,null,null,null
2024-05-06,363.510010,370.575012,362.310394,370.190002,370.190002,115871
